WaterFowl,echimysPhosphomolybdic,IntegrableRumpade
WaterFowl,branchiomericEllwand,GrievinglyPyelographic
WaterFowl,scourgerTillotter,UnpolledReconsultation
WaterFowl,virgularTurlupin,HaggySwom
WaterFowl,reconnoitrerUnmissed,GoomaDopaoxidase
WaterFowl,turkophilismStaith,TetrazaneVaucheria
WaterFowl,inaurateSequest,MonosymmetricalPsychopathia
WaterFowl,metepimeralCommutative,UnrightableVolumetrically
WaterFowl,khilaSlogging,PreoccupativeReattention
WaterFowl,epilobiaceaeFreechurchism,String
StonesoupSourceHttpServer,handleGetRequest,String
StonesoupSourceHttpServer,handleOptionsRequest
StonesoupSourceHttpServer,handleUnallowedRequest,String
StonesoupSourceHttpServer,handlePostRequest,String
StonesoupSourceHttpServer,handleTaintRequest
StonesoupSourceHttpServer,writeErrorResponse,String
StonesoupSourceHttpServer,setResponseOptions
StonesoupSourceHttpServer,serve,Method
StonesoupSourceHttpServer,getData
OosporiferousGritrock,echimysPhosphomolybdic,IntegrableRumpade
IntegrableRumpade,branchiomericEllwand,GrievinglyPyelographic
GrievinglyPyelographic,scourgerTillotter,UnpolledReconsultation
UnpolledReconsultation,virgularTurlupin,HaggySwom
HaggySwom,reconnoitrerUnmissed,GoomaDopaoxidase
GoomaDopaoxidase,turkophilismStaith,TetrazaneVaucheria
TetrazaneVaucheria,inaurateSequest,MonosymmetricalPsychopathia
MonosymmetricalPsychopathia,metepimeralCommutative,UnrightableVolumetrically
UnrightableVolumetrically,khilaSlogging,PreoccupativeReattention
PreoccupativeReattention,epilobiaceaeFreechurchism,String
InputCallback,isTimedOut
InputCallback,setInput
InputCallback,waitForInput
InputCallback,reset
InputCallback,showPrompt
InputCallback,timedOut
InputCallback,callBack
TickingCallback,getcinder_pyroxyle
TickingCallback,showPrompt
TickingCallback,callBack
TickingCallback,setInput
TickingCallback,timedOut
TickingCallback,tick
TickingCallback,indigenouslyExflagellation,String,String
TickingCallback,stonesoup_to_upper,String
SplanchnoblastLaverwort,getcinder_pyroxyle
CalidSpeciosity,indigenouslyExflagellation,String,String
CalidSpeciosity,stonesoup_to_upper,String
InputCallback,isTimedOut
InputCallback,setInput
InputCallback,waitForInput
InputCallback,reset
InputCallback,showPrompt
InputCallback,timedOut
InputCallback,callBack
TickingCallback,getolympieion_complexionless
TickingCallback,handleGetRequest,String
TickingCallback,handleOptionsRequest
TickingCallback,handleUnallowedRequest,String
TickingCallback,handlePostRequest,String
TickingCallback,handleTaintRequest
TickingCallback,writeErrorResponse,String
TickingCallback,setResponseOptions
TickingCallback,serve,Method
TickingCallback,getData
TickingCallback,showPrompt
TickingCallback,callBack
TickingCallback,setInput
TickingCallback,timedOut
TickingCallback,tick
LaticostatePseudocentrum,getolympieion_complexionless
StonesoupSourceHttpServer,handleGetRequest,String
StonesoupSourceHttpServer,handleOptionsRequest
StonesoupSourceHttpServer,handleUnallowedRequest,String
StonesoupSourceHttpServer,handlePostRequest,String
StonesoupSourceHttpServer,handleTaintRequest
StonesoupSourceHttpServer,writeErrorResponse,String
StonesoupSourceHttpServer,setResponseOptions
StonesoupSourceHttpServer,serve,Method
StonesoupSourceHttpServer,getData
DefaultClimate,getgalloptious_antihydropic
DefaultClimate,ID
DefaultClimate,name
DefaultClimate,getTickStatus
DefaultClimate,newInstance
DefaultClimate,initializeClass
DefaultClimate,copyOf,Object
DefaultClimate,nextWeatherType
DefaultClimate,nextWeatherDescription
DefaultClimate,getNextWeatherDescription
DefaultClimate,setNextWeatherType
DefaultClimate,setCurrentWeatherType
DefaultClimate,weatherType
DefaultClimate,weatherDescription
DefaultClimate,canSeeTheMoon
DefaultClimate,canSeeTheStars
DefaultClimate,canSeeTheSun
DefaultClimate,getWeatherStop
DefaultClimate,forceWeatherTick
DefaultClimate,addMaskAndReturn
DefaultClimate,weatherTick,String,String,Room,MOB
DefaultClimate,tick,Area
DefaultClimate,theWeatherDescription,StringBuffer,String,String
DefaultClimate,getWeatherDescription
DefaultClimate,adjustWaterConsumption,File,String,HighhandednessGaleorchis
DefaultClimate,adjustMovement
DefaultClimate,compareTo
DefaultClimate,surenessFootscald
BoothPunishment,getgalloptious_antihydropic
HighhandednessGaleorchis,surenessFootscald
CMClass,getvijao_vitrobasalt
CMClass,handleGetRequest,String
CMClass,handleOptionsRequest
CMClass,handleUnallowedRequest,String
CMClass,handlePostRequest,String
CMClass,handleTaintRequest
CMClass,writeErrorResponse,String
CMClass,setResponseOptions
CMClass,serve,Method
CMClass,getData
CMClass,initialize
CMClass,c
CMClass,c
CMClass,instance
CMClass,exists
CMClass,isType
CMClass,getByType
CMClass,getType
CMClass,getTypeByNameOrOrdinal,String
CMClass,getClassSet
CMClass,getClassSet
CMClass,numPrototypes,Object
CMClass,races
CMClass,commonObjects
CMClass,charClasses
CMClass,mobTypes
CMClass,libraries
CMClass,locales
CMClass,exits
CMClass,behaviors
CMClass,basicItems
CMClass,weapons
CMClass,armor
CMClass,miscMagic
CMClass,miscTech
CMClass,clanItems
CMClass,areaTypes
CMClass,commands
CMClass,abilities
CMClass,webmacros
CMClass,randomRace
CMClass,randomCharClass
CMClass,randomAbility
CMClass,randomArea
CMClass,getLocale
CMClass,getLibrary
CMClass,getAreaType
CMClass,getExit
CMClass,getMOB,String,StonesoupSourceHttpServer,PipedOutputStream,String,Object,MyitisQuinoidation
CMClass,getWeapon
CMClass,getClanItem
CMClass,getMiscMagic
CMClass,getMiscTech
CMClass,getArmor
CMClass,getBasicItem
CMClass,getBehavior
CMClass,getAbility
CMClass,getCharClass
CMClass,getCommon
CMClass,getCommand
CMClass,getWebMacro
CMClass,getRace
CMClass,numPrototypes
CMClass,addAllItemClassNames
CMClass,getAllItemClassNames,Item
CMClass,getItem,Item
CMClass,sampleItem,CMClass
CMClass,getItemPrototype,Item
CMClass,getMOBPrototype
CMClass,sampleMOB,CMClass
CMClass,findCommandByTrigger,CMClass,Command,String,String
CMClass,totalLocalClasses
CMClass,totalClasses
CMClass,delClass,Object
CMClass,addClass,Object
CMClass,findObjectType,String
CMClass,findTypeAncestor,CMObjectType
CMClass,getObjectType
CMClass,loadClass,Object
CMClass,makeDotClassPath,String,String
CMClass,makeFilePath,String
CMClass,getLoadNewClassInstance,String,Object
CMClass,checkForCMClass,String
CMClass,getPrototypeByID,Object,CMObject
CMClass,getObjectOrPrototype,String,Object
CMClass,getUnknown,Environmental
CMClass,findRace,Race,Race,CMClass
CMClass,findCharClass,CharClass,CharClass,CMClass
CMClass,getNewGlobal,CMObject
CMClass,getGlobal
CMClass,findAbility
CMClass,findAbility,Vector,Ability
CMClass,findBehavior,Behavior
CMClass,getBehaviorByName,Behavior
CMClass,getAbilityByName,Ability
CMClass,findAbility,Ability,CharClass
CMClass,findAbility,Ability
CMClass,getNewGlobal,CMObject
CMClass,getGlobal,CMObject
CMClass,addRace,Race
CMClass,addCharClass,CharClass
CMClass,delCharClass
CMClass,delRace
CMClass,sortCMObjectsByID
CMClass,sortEnvironmentalsByName,String
CMClass,initializeClassGroup
CMClass,initializeClassGroup
CMClass,intializeClasses,Vector,Object
CMClass,loadHashListToObj,String
CMClass,loadVectorListToObj,Vector,String
CMClass,loadClassList,Vector,String
CMClass,loadObjectListToObj
CMClass,loadListToObj,CMClass
CMClass,loadListToObj,CMClass,CMFile,String,Object,String,String,Map,List,Collection
CMClass,getObjInstanceStr
CMClass,getSimpleClassName
CMClass,getSimpleClassName,String
CMClass,getClassDir,URL,String,String
CMClass,checkAncestry
CMClass,classPtrStr,String
CMClass,classID
CMClass,loadClass
CMClass,finishDefineClass,String
CMClass,loadClass,String,CMFile,String,StringBuffer,Vector,String,String,String,Context,JScriptLib,CompilerEnvirons,ClassCompiler
CMClass,reloadCommandWords,Command
CMClass,loadAllCoffeeMudClasses,CMClass,CMClass,Vector,String,String,Vector,String,Ability,Vector,CharClass,Race,Race,CharClass
CMClass,getLastClassUpdatedTime
CMClass,getClassName
CMClass,toJavaString
CMClass,returnMsg
CMClass,getMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,returnMob
CMClass,getFactoryMOB
CMClass,shutdown
CMClass,unload
MyitisQuinoidation,getvijao_vitrobasalt
StonesoupSourceHttpServer,handleGetRequest,String
StonesoupSourceHttpServer,handleOptionsRequest
StonesoupSourceHttpServer,handleUnallowedRequest,String
StonesoupSourceHttpServer,handlePostRequest,String
StonesoupSourceHttpServer,handleTaintRequest
StonesoupSourceHttpServer,writeErrorResponse,String
StonesoupSourceHttpServer,setResponseOptions
StonesoupSourceHttpServer,serve,Method
StonesoupSourceHttpServer,getData
JScriptLib,getClassName
JScriptLib,toJavaString
WaterFowl,ID
WaterFowl,name
WaterFowl,shortestMale
WaterFowl,shortestFemale
WaterFowl,heightVariance
WaterFowl,lightestWeight
WaterFowl,weightVariance
WaterFowl,forbiddenWornBits
WaterFowl,racialCategory
WaterFowl,racialAbilityNames
WaterFowl,racialAbilityLevels
WaterFowl,racialAbilityProficiencies
WaterFowl,racialAbilityQuals
WaterFowl,bodyMask
WaterFowl,getAgingChart
WaterFowl,availabilityCode,File,String
WaterFowl,affectCharStats
WaterFowl,affectPhyStats
WaterFowl,arriveStr
WaterFowl,leaveStr
WaterFowl,myNaturalWeapon
WaterFowl,healthText
WaterFowl,myResources
WaterFowl,bhavaniZac
WaterFowl,awningRotating
WaterFowl,angelolatryFluoboride
WaterFowl,opisthoticThrottle
WaterFowl,vinegrowerAreopagitic
WaterFowl,delesseriaFetidness
WaterFowl,mesotartaricCytology
WaterFowl,imitatorshipScandian
WaterFowl,reattestOblation
WaterFowl,nonblockadedWhiting
WaterFowl,breastpinEndogastrically
WaterFowl,stratotrainerMonotreme
WaterFowl,hubPhytoid
WaterFowl,motifCurculionist
WaterFowl,underbreathCervicovaginal
WaterFowl,trophotherapyOutgeneral
WaterFowl,damselPoem
WaterFowl,stearrheaRhetor
WaterFowl,citreousHetaerolite
WaterFowl,primeroUnfilially
WaterFowl,yellowcupForemessenger
WaterFowl,flicflacSuccise
WaterFowl,exacterLoss
WaterFowl,preadmonishAdhamant
WaterFowl,fustigatorOdontalgic
WaterFowl,thymateScrolled
WaterFowl,jaspisChasing
WaterFowl,pedatisectMerge
WaterFowl,nectareanMastologist
WaterFowl,rannigalStopback
WaterFowl,tabanusCacatua
WaterFowl,methylateRedeclare
WaterFowl,basutoRequiz
WaterFowl,cilicianCaruncle
WaterFowl,provabilityPermanence
WaterFowl,rosettedImply
WaterFowl,infralittoralCetiosauria
WaterFowl,macedonPlatymeter
WaterFowl,legendryRemelt
WaterFowl,flurriedlyCondyloid
WaterFowl,myorrhaphyStiflingly
WaterFowl,vindresserGhostified
WaterFowl,meropidaeCricotomy
WaterFowl,countergambitCavate
WaterFowl,demilawyerLekane
WaterFowl,ophthalmistNitro
WaterFowl,maucheriteNonroyal
WaterFowl,forebackwardlySuzerainty
WaterFowl,readableUnstern
WaterFowl,lugwormSilvern,File,Scanner,String,GetAbsolutePath
WaterFowl,verifyAbsolutePath,String,File
WaterFowl,getAbsolutePath,String
GetAbsolutePath,verifyAbsolutePath,String,File
GetAbsolutePath,getAbsolutePath,String
CMClass,getministrative_port
CMClass,initialize
CMClass,c
CMClass,c
CMClass,instance
CMClass,exists
CMClass,isType
CMClass,getByType
CMClass,getType
CMClass,getTypeByNameOrOrdinal,String
CMClass,getClassSet
CMClass,getClassSet
CMClass,numPrototypes,Object
CMClass,races
CMClass,commonObjects
CMClass,charClasses
CMClass,mobTypes
CMClass,libraries
CMClass,locales
CMClass,exits
CMClass,behaviors
CMClass,basicItems
CMClass,weapons
CMClass,armor
CMClass,miscMagic
CMClass,miscTech
CMClass,clanItems
CMClass,areaTypes
CMClass,commands
CMClass,abilities
CMClass,webmacros
CMClass,randomRace
CMClass,randomCharClass
CMClass,randomAbility
CMClass,randomArea
CMClass,getLocale
CMClass,getLibrary
CMClass,getAreaType
CMClass,getExit
CMClass,getMOB,File,String,String,File,String,Scanner,String,String
CMClass,getWeapon
CMClass,getClanItem
CMClass,getMiscMagic
CMClass,getMiscTech
CMClass,getArmor
CMClass,getBasicItem
CMClass,getBehavior
CMClass,getAbility
CMClass,getCharClass
CMClass,getCommon
CMClass,getCommand
CMClass,getWebMacro
CMClass,getRace
CMClass,numPrototypes
CMClass,addAllItemClassNames
CMClass,getAllItemClassNames,Item
CMClass,getItem,Item
CMClass,sampleItem,CMClass
CMClass,getItemPrototype,Item
CMClass,getMOBPrototype
CMClass,sampleMOB,CMClass
CMClass,findCommandByTrigger,CMClass,Command,String,String
CMClass,totalLocalClasses
CMClass,totalClasses
CMClass,delClass,Object
CMClass,addClass,Object
CMClass,findObjectType,String
CMClass,findTypeAncestor,CMObjectType
CMClass,getObjectType
CMClass,loadClass,Object
CMClass,makeDotClassPath,String,String
CMClass,makeFilePath,String
CMClass,getLoadNewClassInstance,String,Object
CMClass,checkForCMClass,String
CMClass,getPrototypeByID,Object,CMObject
CMClass,getObjectOrPrototype,String,Object
CMClass,getUnknown,Environmental
CMClass,findRace,Race,Race,CMClass
CMClass,findCharClass,CharClass,CharClass,CMClass
CMClass,getNewGlobal,CMObject
CMClass,getGlobal
CMClass,findAbility
CMClass,findAbility,Vector,Ability
CMClass,findBehavior,Behavior
CMClass,getBehaviorByName,Behavior
CMClass,getAbilityByName,Ability
CMClass,findAbility,Ability,CharClass
CMClass,findAbility,Ability
CMClass,getNewGlobal,CMObject
CMClass,getGlobal,CMObject
CMClass,addRace,Race
CMClass,addCharClass,CharClass
CMClass,delCharClass
CMClass,delRace
CMClass,sortCMObjectsByID
CMClass,sortEnvironmentalsByName,String
CMClass,initializeClassGroup
CMClass,initializeClassGroup
CMClass,intializeClasses,Vector,Object
CMClass,loadHashListToObj,String
CMClass,loadVectorListToObj,Vector,String
CMClass,loadClassList,Vector,String
CMClass,loadObjectListToObj
CMClass,loadListToObj,CMClass
CMClass,loadListToObj,CMClass,CMFile,String,Object,String,String,Map,List,Collection
CMClass,getObjInstanceStr
CMClass,getSimpleClassName
CMClass,getSimpleClassName,String
CMClass,getClassDir,URL,String,String
CMClass,checkAncestry
CMClass,classPtrStr,String
CMClass,classID
CMClass,loadClass
CMClass,finishDefineClass,String
CMClass,loadClass,String,CMFile,String,StringBuffer,Vector,String,String,String,Context,JScriptLib,CompilerEnvirons,ClassCompiler
CMClass,reloadCommandWords,Command
CMClass,loadAllCoffeeMudClasses,CMClass,CMClass,Vector,String,String,Vector,String,Ability,Vector,CharClass,Race,Race,CharClass
CMClass,getLastClassUpdatedTime
CMClass,getClassName
CMClass,toJavaString
CMClass,returnMsg
CMClass,getMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,getMsg,CMMsg
CMClass,returnMob
CMClass,getFactoryMOB
CMClass,shutdown
CMClass,unload
NeriumCoghle,getministrative_port
JScriptLib,getClassName
JScriptLib,toJavaString
WaterFowl,ID
WaterFowl,name
WaterFowl,shortestMale
WaterFowl,shortestFemale
WaterFowl,heightVariance
WaterFowl,lightestWeight
WaterFowl,weightVariance
WaterFowl,forbiddenWornBits
WaterFowl,racialCategory
WaterFowl,racialAbilityNames
WaterFowl,racialAbilityLevels
WaterFowl,racialAbilityProficiencies
WaterFowl,racialAbilityQuals
WaterFowl,bodyMask
WaterFowl,getAgingChart
WaterFowl,availabilityCode,File,String,Object
WaterFowl,affectCharStats
WaterFowl,affectPhyStats
WaterFowl,arriveStr
WaterFowl,leaveStr
WaterFowl,myNaturalWeapon
WaterFowl,healthText
WaterFowl,myResources
WaterFowl,juncusBendability,String,String,String,String,String,String,Connection,PreparedStatement
WaterFowl,juncusBendability
CharCreation,ID
CharCreation,getTotalStatPoints
CharCreation,reRollStats
CharCreation,canChangeToThisClass
CharCreation,classQualifies,CharClass
CharCreation,raceQualifies,Race
CharCreation,isOkName,String,String,String,String,MOB,MOB,Clan
CharCreation,reloadTerminal,Session,StringBuffer
CharCreation,showTheNews,Command
CharCreation,isExpired
CharCreation,executeScript,String,ScriptingEngine,Room,CMMsg
CharCreation,getLoginScripts,String,String
CharCreation,finishCreateAccount,String,StringBuffer
CharCreation,buildQualifyingClassList,StringBuilder,CharClass
CharCreation,getUniversalStartingItems,Item
CharCreation,loginsDisabled,StringBuffer
CharCreation,prelimChecks,MOB,Room
CharCreation,notifyFriends,MOB,PlayerStats
CharCreation,getMSSPPacket,StringBuffer,MudHost,String
CharCreation,loginSystem,LoginResult
CharCreation,loginSubsystem
CharCreation,loginStart
CharCreation,loginName,MOB
CharCreation,loginAcctcharPword
CharCreation,loginAcctconvConfirm,String
CharCreation,acctcreateStart
CharCreation,acctcreateANSIConfirm,PlayerAccount,String,StringBuffer
CharCreation,acctcreateEmailStart,StringBuffer
CharCreation,acctcreateEmailPrompt
CharCreation,acctcreateEmailEntered,String
CharCreation,acctcreateEmailConfirmed,String
CharCreation,acctcreatePassworded,String
CharCreation,loginPassStart
CharCreation,loginNewcharConfirm,String
CharCreation,loginNewaccountConfirm,LoginResult,String
CharCreation,loginPassReceived,LoginResult,StringBuilder,LoginResult
CharCreation,loginEmailPassword,String,String,MOB
CharCreation,acctmenuStart,PlayerAccount,StringBuffer
CharCreation,acctmenuShowChars,PlayerAccount,StringBuffer
CharCreation,acctmenuShowMenu,PlayerAccount,StringBuffer
CharCreation,acctmenuPrompt
CharCreation,acctmenuConfirmCommand,String
CharCreation,acctmenuAddToCommand
CharCreation,acctmenuCommand,PlayerAccount,String,String,StringBuffer,String,String,String,MOB,String,MOB,String,String,MOB,String,String,MOB,LoginResult,LoginResult
CharCreation,charcrStart,StringBuffer,String
CharCreation,charcrPasswordDone,String,PlayerAccount,MOB
CharCreation,charcrEmailStart,StringBuffer
CharCreation,charcrEmailPrompt
CharCreation,charcrEmailEntered,String
CharCreation,charcrEmailConfirmed,MOB,String
CharCreation,charcrEmailDone,MOB,PlayerAccount
CharCreation,charcrANSIConfirmed,MOB,String
CharCreation,charcrANSIDone,MOB
CharCreation,charcrThemeStart,String,StringBuffer
CharCreation,charcrThemePicked,String
CharCreation,charcrThemeDone,MOB
CharCreation,charcrRaceStart,MOB,Race,StringBuffer,StringBuffer
CharCreation,charcrRaceReEntered,String,MOB,Race,Race,Race,StringBuilder
CharCreation,charcrRaceConfirmed,String
CharCreation,charcrRaceDone,MOB
CharCreation,charcrGenderStart
CharCreation,charcrGenderDone,MOB,PlayerAccount,String
CharCreation,charcrStatInit,MOB,StringBuffer
CharCreation,charcrStatStart,MOB,StringBuffer,CharStats,String
CharCreation,charcrStatConfirm,String
CharCreation,charcrStatPickAdd
CharCreation,charcrStatPick,MOB,CharStats,String,String,String,String
CharCreation,charcrStatDone,MOB
CharCreation,charcrClassInit,MOB,CharClass,CharClass,CharClass
CharCreation,charcrClassStart,MOB,String
CharCreation,charcrClassPicked,MOB,String,CharClass,StringBuilder
CharCreation,charcrClassConfirm,MOB
CharCreation,charcrClassDone,MOB,Ability
CharCreation,charcrFactionNext,MOB,Faction,StringBuffer
CharCreation,charcrFactionPick,MOB,Faction,StringBuffer,String
CharCreation,charcrFactionDone,MOB,StringBuffer
CharCreation,charcrFinish,MOB,String
CharCreation,getNamedFactionChoices
CharCreation,newCharNameCheck,File,String,Object
CharCreation,newCharactersAllowed
CharCreation,setGlobalBitmaps
CharCreation,completeCharacterLogin,MOB,Command,Room,Command,MOB,Room,PlayerStats,Command
CharCreation,getDefaultStartRoom,String,String,String,String,String,String,Room
CharCreation,getDefaultDeathRoom,String,String,String,String,String,Room
CharCreation,getDefaultBodyRoom,Clan,Room,String,String,String,String,String,String,Room
CharCreation,getTrainingCost,String
CharCreation,pageRooms,String,String
CharCreation,initStartRooms
CharCreation,initDeathRooms
CharCreation,initBodyRooms
CharCreation,shutdown
CharCreation,promptPlayerStats,LoginSession,LoginResult
CharCreation,promptCharClass,LoginSession,LoginResult
CharCreation,createCharacter,SessionStatus,LoginSession,MOB,LoginResult
StdMOB,ID
StdMOB,lastTickedDateTime
StdMOB,flagVariableEq
StdMOB,getAgeMinutes
StdMOB,getPractices
StdMOB,getExperience
StdMOB,getExpNextLevel
StdMOB,getExpPrevLevel
StdMOB,getExpNeededDelevel
StdMOB,getExpNeededLevel
StdMOB,getTrains
StdMOB,getMoney
StdMOB,getMoneyVariation
StdMOB,getBitmap
StdMOB,setAgeMinutes
StdMOB,setExperience
StdMOB,setExpNextLevel
StdMOB,setPractices
StdMOB,setTrains
StdMOB,setMoney
StdMOB,setMoneyVariation
StdMOB,setBitmap
StdMOB,getFactionListing,StringBuffer,Faction
StdMOB,getLiegeID
StdMOB,getWorshipCharID
StdMOB,getWimpHitPoint
StdMOB,getQuestPoint
StdMOB,setLiegeID
StdMOB,setWorshipCharID
StdMOB,setWimpHitPoint
StdMOB,setQuestPoint
StdMOB,getMyDeity,Deity
StdMOB,initializeClass
StdMOB,newInstance
StdMOB,getStartRoom
StdMOB,setStartRoom
StdMOB,peaceTime
StdMOB,setDatabaseID
StdMOB,canSaveDatabaseID
StdMOB,databaseID
StdMOB,Name
StdMOB,setName
StdMOB,name
StdMOB,titledName
StdMOB,genericName
StdMOB,image
StdMOB,rawImage
StdMOB,setImage
StdMOB,expirationDate
StdMOB,setExpirationDate
StdMOB,amDestroyed
StdMOB,cloneFix,PhyStats,String,Tattoo,Item,Item,Ability,Behavior,ScriptingEngine
StdMOB,copyOf,StdMOB
StdMOB,isGeneric
StdMOB,phyStats
StdMOB,basePhyStats
StdMOB,apply
StdMOB,apply
StdMOB,recoverPhyStats,Rideable,Deity,CharStats
StdMOB,setBasePhyStats
StdMOB,baseWeight
StdMOB,maxCarry
StdMOB,maxItems
StdMOB,maxFollowers
StdMOB,totalFollowers
StdMOB,baseCharStats
StdMOB,charStats
StdMOB,apply
StdMOB,apply
StdMOB,recoverCharStats,Rideable,Deity
StdMOB,setBaseCharStats
StdMOB,affectPhyStats
StdMOB,affectCharState
StdMOB,isMarriedToLiege,MOB
StdMOB,curState
StdMOB,maxState
StdMOB,baseState
StdMOB,playerStats
StdMOB,setPlayerStats
StdMOB,setBaseState
StdMOB,resetToMaxState
StdMOB,apply
StdMOB,apply
StdMOB,recoverMaxState,Rideable
StdMOB,amDead
StdMOB,amActive
StdMOB,dispossess,MOB,Session
StdMOB,destroy,MOB
StdMOB,removeFromGame,MOB,MOB,MOB
StdMOB,bringToLife
StdMOB,bringToLife,Ability,Item
StdMOB,isInCombat,Room
StdMOB,isEitherOfUsDead
StdMOB,isPermissableToFight,MOB,MOB
StdMOB,mayIFight
StdMOB,mayPhysicallyAttack
StdMOB,setAtRange
StdMOB,rangeToTarget
StdMOB,maxRange
StdMOB,minRange
StdMOB,maxRange
StdMOB,minRange
StdMOB,makePeace,MOB,MOB,MOB
StdMOB,getVictim
StdMOB,setVictim,Item,Item
StdMOB,killMeDead,Room,DeadBody,Ability,MOB
StdMOB,location
StdMOB,setLocation
StdMOB,riding
StdMOB,setRiding,Rideable
StdMOB,session
StdMOB,setSession
StdMOB,myNaturalWeapon,Weapon
StdMOB,displayName
StdMOB,displayText,StringBuffer,Rideable,String,Rider,MOB
StdMOB,displayText
StdMOB,setDisplayText
StdMOB,description
StdMOB,setDescription
StdMOB,setMiscText
StdMOB,text
StdMOB,miscTextFormat
StdMOB,healthText,String
StdMOB,actions
StdMOB,setActions
StdMOB,commandQueSize
StdMOB,clearCommandQueue
StdMOB,dequeCommand,QMCommand,QMCommand,QMCommand,Object,QMCommand,Object,Vector
StdMOB,doCommand,CMObject
StdMOB,doCommand
StdMOB,calculateActionDelay
StdMOB,prequeCommand,CMObject,QMCommand
StdMOB,enqueCommand,CMObject,QMCommand
StdMOB,okMessage,Deity,CharStats,Ability,Item,Behavior,ScriptingEngine,MOB,MOB,MOB,MOB,String,Environmental,Ability
StdMOB,tell,Session
StdMOB,tell
StdMOB,executeMsg,Deity,CharStats,MOB
StdMOB,apply
StdMOB,apply
StdMOB,apply
StdMOB,apply
StdMOB,affectCharStats
StdMOB,getTickStatus
StdMOB,tick,Room,Area,Area,Ability,Rideable,String,Faction,CharStats
StdMOB,apply
StdMOB,apply
StdMOB,apply
StdMOB,isPlayer
StdMOB,isMonster
StdMOB,isPossessing
StdMOB,compareTo
StdMOB,addItem
StdMOB,addItem
StdMOB,delItem
StdMOB,delAllItems,Item
StdMOB,numItems
StdMOB,items
StdMOB,isContent
StdMOB,findItems
StdMOB,getItem
StdMOB,eachItem,Item
StdMOB,getRandomItem
StdMOB,fetchFromInventory,SVector,Item
StdMOB,findItem
StdMOB,findItem
StdMOB,fetchItem
StdMOB,findItems,List
StdMOB,addFollower
StdMOB,delFollower
StdMOB,numFollowers,File,String,String,File,String,Scanner,PredicateDiacaustic
StdMOB,followers
StdMOB,fetchFollowerOrder,Follower
StdMOB,fetchFollower,MOB
StdMOB,fetchFollower
StdMOB,isFollowedBy,Follower
StdMOB,willFollowOrdersOf,Clan,LegalBehavior
StdMOB,amUltimatelyFollowing,MOB,HashSet
StdMOB,amFollowing,MOB
StdMOB,setFollowing
StdMOB,getRideBuddies
StdMOB,getGroupMembers,MOB,Follower
StdMOB,isSavable,MOB
StdMOB,setSavable
StdMOB,soulMate
StdMOB,setSoulMate
StdMOB,addAbility
StdMOB,delAbility
StdMOB,delAllAbilities
StdMOB,numAbilities
StdMOB,abilities
StdMOB,allAbilities,MultiListEnumeration
StdMOB,numAllAbilities
